,Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,Unnamed: 10
223,NFO,58713,50,NIFTY,NIFTY23FEB23C21100,23-FEB-2023,OPTIDX,CE,21100.0,0.05,
224,NFO,58712,50,NIFTY,NIFTY23FEB23P21050,23-FEB-2023,OPTIDX,PE,21050.0,0.05,
225,NFO,58711,50,NIFTY,NIFTY23FEB23C21050,23-FEB-2023,OPTIDX,CE,21050.0,0.05,
226,NFO,58710,50,NIFTY,NIFTY23FEB23P21000,23-FEB-2023,OPTIDX,PE,21000.0,0.05,
227,NFO,58709,50,NIFTY,NIFTY23FEB23C21000,23-FEB-2023,OPTIDX,CE,21000.0,0.05,
228,NFO,58708,50,NIFTY,NIFTY23FEB23P20950,23-FEB-2023,OPTIDX,PE,20950.0,0.05,
229,NFO,58707,50,NIFTY,NIFTY23FEB23C20950,23-FEB-2023,OPTIDX,CE,20950.0,0.05,
230,NFO,58706,50,NIFTY,NIFTY23FEB23P20900,23-FEB-2023,OPTIDX,PE,20900.0,0.05,
231,NFO,58705,50,NIFTY,NIFTY23FEB23C20900,23-FEB-2023,OPTIDX,CE,20900.0,0.05,
232,NFO,58704,50,NIFTY,NIFTY23FEB23P20850,23-FEB-2023,OPTIDX,PE,20850.0,0.05,
233,NFO,58703,50,NIFTY,NIFTY23FEB23C20850,23-FEB-2023,OPTIDX,CE,20850.0,0.05,
234,NFO,58702,50,NIFTY,NIFTY23FEB23P20800,23-FEB-2023,OPTIDX,PE,20800.0,0.05,
235,NFO,58701,50,NIFTY,NIFTY23FEB23C20800,23-FEB-2023,OPTIDX,CE,20800.0,0.05,
236,NFO,58700,50,NIFTY,NIFTY23FEB23P20750,23-FEB-2023,OPTIDX,PE,20750.0,0.05,
237,NFO,58699,50,NIFTY,NIFTY23FEB23C20750,23-FEB-2023,OPTIDX,CE,20750.0,0.05,
238,NFO,58698,50,NIFTY,NIFTY23FEB23P20700,23-FEB-2023,OPTIDX,PE,20700.0,0.05,
239,NFO,58697,50,NIFTY,NIFTY23FEB23C20700,23-FEB-2023,OPTIDX,CE,20700.0,0.05,
240,NFO,58696,50,NIFTY,NIFTY23FEB23P20650,23-FEB-2023,OPTIDX,PE,20650.0,0.05,
241,NFO,58695,50,NIFTY,NIFTY23FEB23C20650,23-FEB-2023,OPTIDX,CE,20650.0,0.05,
242,NFO,58694,50,NIFTY,NIFTY23FEB23P20600,23-FEB-2023,OPTIDX,PE,20600.0,0.05,
243,NFO,58693,50,NIFTY,NIFTY23FEB23C20600,23-FEB-2023,OPTIDX,CE,20600.0,0.05,
244,NFO,58692,50,NIFTY,NIFTY23FEB23P20550,23-FEB-2023,OPTIDX,PE,20550.0,0.05,
245,NFO,58691,50,NIFTY,NIFTY23FEB23C20550,23-FEB-2023,OPTIDX,CE,20550.0,0.05,
246,NFO,58690,50,NIFTY,NIFTY23FEB23P20500,23-FEB-2023,OPTIDX,PE,20500.0,0.05,
247,NFO,58689,50,NIFTY,NIFTY23FEB23C20500,23-FEB-2023,OPTIDX,CE,20500.0,0.05,
248,NFO,58688,50,NIFTY,NIFTY23FEB23P20450,23-FEB-2023,OPTIDX,PE,20450.0,0.05,
249,NFO,58687,50,NIFTY,NIFTY23FEB23C20450,23-FEB-2023,OPTIDX,CE,20450.0,0.05,
250,NFO,58686,50,NIFTY,NIFTY23FEB23P20400,23-FEB-2023,OPTIDX,PE,20400.0,0.05,
251,NFO,58685,50,NIFTY,NIFTY23FEB23C20400,23-FEB-2023,OPTIDX,CE,20400.0,0.05,
252,NFO,58684,50,NIFTY,NIFTY23FEB23P20350,23-FEB-2023,OPTIDX,PE,20350.0,0.05,
253,NFO,58683,50,NIFTY,NIFTY23FEB23C20350,23-FEB-2023,OPTIDX,CE,20350.0,0.05,
254,NFO,58682,50,NIFTY,NIFTY23FEB23P20300,23-FEB-2023,OPTIDX,PE,20300.0,0.05,
255,NFO,58681,50,NIFTY,NIFTY23FEB23C20300,23-FEB-2023,OPTIDX,CE,20300.0,0.05,
256,NFO,58680,50,NIFTY,NIFTY23FEB23P20250,23-FEB-2023,OPTIDX,PE,20250.0,0.05,
257,NFO,58679,50,NIFTY,NIFTY23FEB23C20250,23-FEB-2023,OPTIDX,CE,20250.0,0.05,
258,NFO,58678,50,NIFTY,NIFTY23FEB23P20200,23-FEB-2023,OPTIDX,PE,20200.0,0.05,
259,NFO,58677,50,NIFTY,NIFTY23FEB23C20200,23-FEB-2023,OPTIDX,CE,20200.0,0.05,
260,NFO,58676,50,NIFTY,NIFTY23FEB23P20150,23-FEB-2023,OPTIDX,PE,20150.0,0.05,
261,NFO,58675,50,NIFTY,NIFTY23FEB23C20150,23-FEB-2023,OPTIDX,CE,20150.0,0.05,
262,NFO,58674,50,NIFTY,NIFTY23FEB23P20100,23-FEB-2023,OPTIDX,PE,20100.0,0.05,
263,NFO,58673,50,NIFTY,NIFTY23FEB23C20100,23-FEB-2023,OPTIDX,CE,20100.0,0.05,
264,NFO,58672,50,NIFTY,NIFTY23FEB23P20050,23-FEB-2023,OPTIDX,PE,20050.0,0.05,
265,NFO,58671,50,NIFTY,NIFTY23FEB23C20050,23-FEB-2023,OPTIDX,CE,20050.0,0.05,
266,NFO,58670,50,NIFTY,NIFTY23FEB23P20000,23-FEB-2023,OPTIDX,PE,20000.0,0.05,
267,NFO,58669,50,NIFTY,NIFTY23FEB23C20000,23-FEB-2023,OPTIDX,CE,20000.0,0.05,
268,NFO,58668,50,NIFTY,NIFTY23FEB23P19950,23-FEB-2023,OPTIDX,PE,19950.0,0.05,
269,NFO,58667,50,NIFTY,NIFTY23FEB23C19950,23-FEB-2023,OPTIDX,CE,19950.0,0.05,
270,NFO,58666,50,NIFTY,NIFTY23FEB23P19900,23-FEB-2023,OPTIDX,PE,19900.0,0.05,
271,NFO,58665,50,NIFTY,NIFTY23FEB23C19900,23-FEB-2023,OPTIDX,CE,19900.0,0.05,
272,NFO,58664,50,NIFTY,NIFTY23FEB23P19850,23-FEB-2023,OPTIDX,PE,19850.0,0.05,
273,NFO,58663,50,NIFTY,NIFTY23FEB23C19850,23-FEB-2023,OPTIDX,CE,19850.0,0.05,
274,NFO,58662,50,NIFTY,NIFTY23FEB23P19800,23-FEB-2023,OPTIDX,PE,19800.0,0.05,
275,NFO,58661,50,NIFTY,NIFTY23FEB23C19800,23-FEB-2023,OPTIDX,CE,19800.0,0.05,
276,NFO,58660,50,NIFTY,NIFTY23FEB23P19750,23-FEB-2023,OPTIDX,PE,19750.0,0.05,
277,NFO,58659,50,NIFTY,NIFTY23FEB23C19750,23-FEB-2023,OPTIDX,CE,19750.0,0.05,
278,NFO,58658,50,NIFTY,NIFTY23FEB23P19700,23-FEB-2023,OPTIDX,PE,19700.0,0.05,
279,NFO,58657,50,NIFTY,NIFTY23FEB23C19700,23-FEB-2023,OPTIDX,CE,19700.0,0.05,
280,NFO,58656,50,NIFTY,NIFTY23FEB23P19650,23-FEB-2023,OPTIDX,PE,19650.0,0.05,
281,NFO,58655,50,NIFTY,NIFTY23FEB23C19650,23-FEB-2023,OPTIDX,CE,19650.0,0.05,
282,NFO,58654,50,NIFTY,NIFTY23FEB23P19600,23-FEB-2023,OPTIDX,PE,19600.0,0.05,
283,NFO,58653,50,NIFTY,NIFTY23FEB23C19600,23-FEB-2023,OPTIDX,CE,19600.0,0.05,
284,NFO,58652,50,NIFTY,NIFTY23FEB23P19550,23-FEB-2023,OPTIDX,PE,19550.0,0.05,
285,NFO,58651,50,NIFTY,NIFTY23FEB23C19550,23-FEB-2023,OPTIDX,CE,19550.0,0.05,
286,NFO,58650,50,NIFTY,NIFTY23FEB23P19500,23-FEB-2023,OPTIDX,PE,19500.0,0.05,
287,NFO,58649,50,NIFTY,NIFTY31DEC26P22000,31-DEC-2026,OPTIDX,PE,22000.0,0.05,
288,NFO,58648,50,NIFTY,NIFTY31DEC26C22000,31-DEC-2026,OPTIDX,CE,22000.0,0.05,
289,NFO,58647,50,NIFTY,NIFTY31DEC26P21000,31-DEC-2026,OPTIDX,PE,21000.0,0.05,
290,NFO,58646,50,NIFTY,NIFTY31DEC26C21000,31-DEC-2026,OPTIDX,CE,21000.0,0.05,
291,NFO,58645,50,NIFTY,NIFTY31DEC26P20000,31-DEC-2026,OPTIDX,PE,20000.0,0.05,
292,NFO,58644,50,NIFTY,NIFTY31DEC26C20000,31-DEC-2026,OPTIDX,CE,20000.0,0.05,
293,NFO,58643,50,NIFTY,NIFTY31DEC26P19000,31-DEC-2026,OPTIDX,PE,19000.0,0.05,
294,NFO,58642,50,NIFTY,NIFTY31DEC26C19000,31-DEC-2026,OPTIDX,CE,19000.0,0.05,
295,NFO,58641,50,NIFTY,NIFTY31DEC26P18000,31-DEC-2026,OPTIDX,PE,18000.0,0.05,
296,NFO,58640,50,NIFTY,NIFTY31DEC26C18000,31-DEC-2026,OPTIDX,CE,18000.0,0.05,
297,NFO,58639,50,NIFTY,NIFTY31DEC26P17000,31-DEC-2026,OPTIDX,PE,17000.0,0.05,
298,NFO,58638,50,NIFTY,NIFTY31DEC26C17000,31-DEC-2026,OPTIDX,CE,17000.0,0.05,
299,NFO,58637,50,NIFTY,NIFTY31DEC26P16000,31-DEC-2026,OPTIDX,PE,16000.0,0.05,
300,NFO,58636,50,NIFTY,NIFTY31DEC26C16000,31-DEC-2026,OPTIDX,CE,16000.0,0.05,
301,NFO,58635,50,NIFTY,NIFTY31DEC26P15000,31-DEC-2026,OPTIDX,PE,15000.0,0.05,
302,NFO,58634,50,NIFTY,NIFTY31DEC26C15000,31-DEC-2026,OPTIDX,CE,15000.0,0.05,
303,NFO,58633,50,NIFTY,NIFTY31DEC26P14000,31-DEC-2026,OPTIDX,PE,14000.0,0.05,
304,NFO,58632,50,NIFTY,NIFTY31DEC26C14000,31-DEC-2026,OPTIDX,CE,14000.0,0.05,
305,NFO,58631,50,NIFTY,NIFTY31DEC26P13000,31-DEC-2026,OPTIDX,PE,13000.0,0.05,
306,NFO,58630,50,NIFTY,NIFTY31DEC26C13000,31-DEC-2026,OPTIDX,CE,13000.0,0.05,
307,NFO,58629,50,NIFTY,NIFTY31DEC26P12000,31-DEC-2026,OPTIDX,PE,12000.0,0.05,
308,NFO,58628,50,NIFTY,NIFTY31DEC26C12000,31-DEC-2026,OPTIDX,CE,12000.0,0.05,
309,NFO,58627,50,NIFTY,NIFTY25JUN26P22000,25-JUN-2026,OPTIDX,PE,22000.0,0.05,
310,NFO,58626,50,NIFTY,NIFTY25JUN26C22000,25-JUN-2026,OPTIDX,CE,22000.0,0.05,
311,NFO,58625,50,NIFTY,NIFTY25JUN26P12000,25-JUN-2026,OPTIDX,PE,12000.0,0.05,
312,NFO,58624,50,NIFTY,NIFTY25JUN26C12000,25-JUN-2026,OPTIDX,CE,12000.0,0.05,
313,NFO,58623,50,NIFTY,NIFTY24DEC25P22000,24-DEC-2025,OPTIDX,PE,22000.0,0.05,
314,NFO,58622,50,NIFTY,NIFTY24DEC25C22000,24-DEC-2025,OPTIDX,CE,22000.0,0.05,
315,NFO,58621,50,NIFTY,NIFTY24DEC25P12000,24-DEC-2025,OPTIDX,PE,12000.0,0.05,
316,NFO,58620,50,NIFTY,NIFTY24DEC25C12000,24-DEC-2025,OPTIDX,CE,12000.0,0.05,
317,NFO,58619,50,NIFTY,NIFTY26JUN25P22000,26-JUN-2025,OPTIDX,PE,22000.0,0.05,
318,NFO,58618,50,NIFTY,NIFTY26JUN25C22000,26-JUN-2025,OPTIDX,CE,22000.0,0.05,
319,NFO,58617,50,NIFTY,NIFTY26JUN25P12000,26-JUN-2025,OPTIDX,PE,12000.0,0.05,
320,NFO,58616,50,NIFTY,NIFTY26JUN25C12000,26-JUN-2025,OPTIDX,CE,12000.0,0.05,
321,NFO,58615,50,NIFTY,NIFTY26DEC24P22000,26-DEC-2024,OPTIDX,PE,22000.0,0.05,
322,NFO,58614,50,NIFTY,NIFTY26DEC24C22000,26-DEC-2024,OPTIDX,CE,22000.0,0.05,
323,NFO,58613,50,NIFTY,NIFTY26DEC24P12000,26-DEC-2024,OPTIDX,PE,12000.0,0.05,
324,NFO,58612,50,NIFTY,NIFTY26DEC24C12000,26-DEC-2024,OPTIDX,CE,12000.0,0.05,
325,NFO,58611,50,NIFTY,NIFTY27JUN24P22000,27-JUN-2024,OPTIDX,PE,22000.0,0.05,
326,NFO,58610,50,NIFTY,NIFTY27JUN24C22000,27-JUN-2024,OPTIDX,CE,22000.0,0.05,
327,NFO,58609,50,NIFTY,NIFTY27JUN24P12000,27-JUN-2024,OPTIDX,PE,12000.0,0.05,
328,NFO,58608,50,NIFTY,NIFTY27JUN24C12000,27-JUN-2024,OPTIDX,CE,12000.0,0.05,
329,NFO,58607,50,NIFTY,NIFTY28DEC23P22000,28-DEC-2023,OPTIDX,PE,22000.0,0.05,
330,NFO,58606,50,NIFTY,NIFTY28DEC23C22000,28-DEC-2023,OPTIDX,CE,22000.0,0.05,
331,NFO,58605,50,NIFTY,NIFTY28DEC23P12000,28-DEC-2023,OPTIDX,PE,12000.0,0.05,
332,NFO,58604,50,NIFTY,NIFTY28DEC23C12000,28-DEC-2023,OPTIDX,CE,12000.0,0.05,
333,NFO,58603,50,NIFTY,NIFTY29JUN23P22000,29-JUN-2023,OPTIDX,PE,22000.0,0.05,
334,NFO,58602,50,NIFTY,NIFTY29JUN23C22000,29-JUN-2023,OPTIDX,CE,22000.0,0.05,
335,NFO,58601,50,NIFTY,NIFTY29JUN23P12000,29-JUN-2023,OPTIDX,PE,12000.0,0.05,
336,NFO,58600,50,NIFTY,NIFTY29JUN23C12000,29-JUN-2023,OPTIDX,CE,12000.0,0.05,
337,NFO,58590,50,NIFTY,NIFTY23FEB23C19500,23-FEB-2023,OPTIDX,CE,19500.0,0.05,
338,NFO,58589,50,NIFTY,NIFTY23FEB23P19450,23-FEB-2023,OPTIDX,PE,19450.0,0.05,
339,NFO,58588,50,NIFTY,NIFTY23FEB23C19450,23-FEB-2023,OPTIDX,CE,19450.0,0.05,
340,NFO,58587,50,NIFTY,NIFTY23FEB23P19400,23-FEB-2023,OPTIDX,PE,19400.0,0.05,
341,NFO,58586,50,NIFTY,NIFTY23FEB23C19400,23-FEB-2023,OPTIDX,CE,19400.0,0.05,
342,NFO,58585,50,NIFTY,NIFTY23FEB23P19350,23-FEB-2023,OPTIDX,PE,19350.0,0.05,
343,NFO,58584,50,NIFTY,NIFTY23FEB23C19350,23-FEB-2023,OPTIDX,CE,19350.0,0.05,
344,NFO,58583,50,NIFTY,NIFTY23FEB23P19300,23-FEB-2023,OPTIDX,PE,19300.0,0.05,
345,NFO,58582,50,NIFTY,NIFTY23FEB23C19300,23-FEB-2023,OPTIDX,CE,19300.0,0.05,
346,NFO,58581,50,NIFTY,NIFTY23FEB23P19250,23-FEB-2023,OPTIDX,PE,19250.0,0.05,
347,NFO,58580,50,NIFTY,NIFTY23FEB23C19250,23-FEB-2023,OPTIDX,CE,19250.0,0.05,
348,NFO,58579,50,NIFTY,NIFTY23FEB23P19200,23-FEB-2023,OPTIDX,PE,19200.0,0.05,
349,NFO,58578,50,NIFTY,NIFTY23FEB23C19200,23-FEB-2023,OPTIDX,CE,19200.0,0.05,
350,NFO,58577,50,NIFTY,NIFTY23FEB23P19150,23-FEB-2023,OPTIDX,PE,19150.0,0.05,
351,NFO,58576,50,NIFTY,NIFTY23FEB23C19150,23-FEB-2023,OPTIDX,CE,19150.0,0.05,
352,NFO,58575,50,NIFTY,NIFTY23FEB23P19100,23-FEB-2023,OPTIDX,PE,19100.0,0.05,
353,NFO,58574,50,NIFTY,NIFTY23FEB23C19100,23-FEB-2023,OPTIDX,CE,19100.0,0.05,
354,NFO,58519,50,NIFTY,NIFTY23FEB23P19050,23-FEB-2023,OPTIDX,PE,19050.0,0.05,
355,NFO,58518,50,NIFTY,NIFTY23FEB23C19050,23-FEB-2023,OPTIDX,CE,19050.0,0.05,
356,NFO,58517,50,NIFTY,NIFTY23FEB23P19000,23-FEB-2023,OPTIDX,PE,19000.0,0.05,
357,NFO,58516,50,NIFTY,NIFTY23FEB23C19000,23-FEB-2023,OPTIDX,CE,19000.0,0.05,
358,NFO,58515,50,NIFTY,NIFTY23FEB23P18950,23-FEB-2023,OPTIDX,PE,18950.0,0.05,
359,NFO,58514,50,NIFTY,NIFTY23FEB23C18950,23-FEB-2023,OPTIDX,CE,18950.0,0.05,
360,NFO,58513,50,NIFTY,NIFTY23FEB23P18900,23-FEB-2023,OPTIDX,PE,18900.0,0.05,
361,NFO,58508,50,NIFTY,NIFTY23FEB23C18900,23-FEB-2023,OPTIDX,CE,18900.0,0.05,
362,NFO,58507,50,NIFTY,NIFTY23FEB23P18850,23-FEB-2023,OPTIDX,PE,18850.0,0.05,
363,NFO,58506,50,NIFTY,NIFTY23FEB23C18850,23-FEB-2023,OPTIDX,CE,18850.0,0.05,
364,NFO,58505,50,NIFTY,NIFTY23FEB23P18800,23-FEB-2023,OPTIDX,PE,18800.0,0.05,
365,NFO,58504,50,NIFTY,NIFTY23FEB23C18800,23-FEB-2023,OPTIDX,CE,18800.0,0.05,
366,NFO,58501,50,NIFTY,NIFTY23FEB23P18750,23-FEB-2023,OPTIDX,PE,18750.0,0.05,
367,NFO,58500,50,NIFTY,NIFTY23FEB23C18750,23-FEB-2023,OPTIDX,CE,18750.0,0.05,
368,NFO,58497,50,NIFTY,NIFTY23FEB23P18700,23-FEB-2023,OPTIDX,PE,18700.0,0.05,
369,NFO,58494,50,NIFTY,NIFTY23FEB23C18700,23-FEB-2023,OPTIDX,CE,18700.0,0.05,
370,NFO,58493,50,NIFTY,NIFTY23FEB23P18650,23-FEB-2023,OPTIDX,PE,18650.0,0.05,
371,NFO,58488,50,NIFTY,NIFTY23FEB23C18650,23-FEB-2023,OPTIDX,CE,18650.0,0.05,
372,NFO,58487,50,NIFTY,NIFTY23FEB23P18600,23-FEB-2023,OPTIDX,PE,18600.0,0.05,
373,NFO,58486,50,NIFTY,NIFTY23FEB23C18600,23-FEB-2023,OPTIDX,CE,18600.0,0.05,
374,NFO,58485,50,NIFTY,NIFTY23FEB23P18550,23-FEB-2023,OPTIDX,PE,18550.0,0.05,
375,NFO,58484,50,NIFTY,NIFTY23FEB23C18550,23-FEB-2023,OPTIDX,CE,18550.0,0.05,
376,NFO,58483,50,NIFTY,NIFTY23FEB23P18500,23-FEB-2023,OPTIDX,PE,18500.0,0.05,
377,NFO,58482,50,NIFTY,NIFTY23FEB23C18500,23-FEB-2023,OPTIDX,CE,18500.0,0.05,
378,NFO,58479,50,NIFTY,NIFTY23FEB23P18450,23-FEB-2023,OPTIDX,PE,18450.0,0.05,
379,NFO,58478,50,NIFTY,NIFTY23FEB23C18450,23-FEB-2023,OPTIDX,CE,18450.0,0.05,
380,NFO,58477,50,NIFTY,NIFTY23FEB23P18400,23-FEB-2023,OPTIDX,PE,18400.0,0.05,
381,NFO,58476,50,NIFTY,NIFTY23FEB23C18400,23-FEB-2023,OPTIDX,CE,18400.0,0.05,
382,NFO,58475,50,NIFTY,NIFTY23FEB23P18350,23-FEB-2023,OPTIDX,PE,18350.0,0.05,
383,NFO,58474,50,NIFTY,NIFTY23FEB23C18350,23-FEB-2023,OPTIDX,CE,18350.0,0.05,
384,NFO,58473,50,NIFTY,NIFTY23FEB23P18300,23-FEB-2023,OPTIDX,PE,18300.0,0.05,
385,NFO,58472,50,NIFTY,NIFTY23FEB23C18300,23-FEB-2023,OPTIDX,CE,18300.0,0.05,
386,NFO,58469,50,NIFTY,NIFTY23FEB23P18250,23-FEB-2023,OPTIDX,PE,18250.0,0.05,
387,NFO,58468,50,NIFTY,NIFTY23FEB23C18250,23-FEB-2023,OPTIDX,CE,18250.0,0.05,
388,NFO,58467,50,NIFTY,NIFTY23FEB23P18200,23-FEB-2023,OPTIDX,PE,18200.0,0.05,
389,NFO,58466,50,NIFTY,NIFTY23FEB23C18200,23-FEB-2023,OPTIDX,CE,18200.0,0.05,
390,NFO,58465,50,NIFTY,NIFTY23FEB23P18150,23-FEB-2023,OPTIDX,PE,18150.0,0.05,
391,NFO,58464,50,NIFTY,NIFTY23FEB23C18150,23-FEB-2023,OPTIDX,CE,18150.0,0.05,
392,NFO,58463,50,NIFTY,NIFTY23FEB23P18100,23-FEB-2023,OPTIDX,PE,18100.0,0.05,
393,NFO,58462,50,NIFTY,NIFTY23FEB23C18100,23-FEB-2023,OPTIDX,CE,18100.0,0.05,
394,NFO,58461,50,NIFTY,NIFTY23FEB23P18050,23-FEB-2023,OPTIDX,PE,18050.0,0.05,
395,NFO,58460,50,NIFTY,NIFTY23FEB23C18050,23-FEB-2023,OPTIDX,CE,18050.0,0.05,
396,NFO,58455,50,NIFTY,NIFTY23FEB23P18000,23-FEB-2023,OPTIDX,PE,18000.0,0.05,
397,NFO,58452,50,NIFTY,NIFTY23FEB23C18000,23-FEB-2023,OPTIDX,CE,18000.0,0.05,
398,NFO,58451,50,NIFTY,NIFTY23FEB23P17950,23-FEB-2023,OPTIDX,PE,17950.0,0.05,
399,NFO,58450,50,NIFTY,NIFTY23FEB23C17950,23-FEB-2023,OPTIDX,CE,17950.0,0.05,
400,NFO,58449,50,NIFTY,NIFTY23FEB23P17900,23-FEB-2023,OPTIDX,PE,17900.0,0.05,
401,NFO,58448,50,NIFTY,NIFTY23FEB23C17900,23-FEB-2023,OPTIDX,CE,17900.0,0.05,
402,NFO,58447,50,NIFTY,NIFTY23FEB23P17850,23-FEB-2023,OPTIDX,PE,17850.0,0.05,
403,NFO,58446,50,NIFTY,NIFTY23FEB23C17850,23-FEB-2023,OPTIDX,CE,17850.0,0.05,
404,NFO,58445,50,NIFTY,NIFTY23FEB23P17800,23-FEB-2023,OPTIDX,PE,17800.0,0.05,
405,NFO,58444,50,NIFTY,NIFTY23FEB23C17800,23-FEB-2023,OPTIDX,CE,17800.0,0.05,
406,NFO,58443,50,NIFTY,NIFTY23FEB23P17750,23-FEB-2023,OPTIDX,PE,17750.0,0.05,
407,NFO,58430,50,NIFTY,NIFTY23FEB23C17750,23-FEB-2023,OPTIDX,CE,17750.0,0.05,
408,NFO,58429,50,NIFTY,NIFTY23FEB23P17700,23-FEB-2023,OPTIDX,PE,17700.0,0.05,
409,NFO,58428,50,NIFTY,NIFTY23FEB23C17700,23-FEB-2023,OPTIDX,CE,17700.0,0.05,
410,NFO,58425,50,NIFTY,NIFTY23FEB23P17650,23-FEB-2023,OPTIDX,PE,17650.0,0.05,
411,NFO,58424,50,NIFTY,NIFTY23FEB23C17650,23-FEB-2023,OPTIDX,CE,17650.0,0.05,
412,NFO,58423,50,NIFTY,NIFTY23FEB23P17600,23-FEB-2023,OPTIDX,PE,17600.0,0.05,
413,NFO,58422,50,NIFTY,NIFTY23FEB23C17600,23-FEB-2023,OPTIDX,CE,17600.0,0.05,
414,NFO,58418,50,NIFTY,NIFTY23FEB23P17550,23-FEB-2023,OPTIDX,PE,17550.0,0.05,
415,NFO,58417,50,NIFTY,NIFTY23FEB23C17550,23-FEB-2023,OPTIDX,CE,17550.0,0.05,
416,NFO,58416,50,NIFTY,NIFTY23FEB23P17500,23-FEB-2023,OPTIDX,PE,17500.0,0.05,
417,NFO,58415,50,NIFTY,NIFTY23FEB23C17500,23-FEB-2023,OPTIDX,CE,17500.0,0.05,
418,NFO,58414,50,NIFTY,NIFTY23FEB23P17450,23-FEB-2023,OPTIDX,PE,17450.0,0.05,
419,NFO,58413,50,NIFTY,NIFTY23FEB23C17450,23-FEB-2023,OPTIDX,CE,17450.0,0.05,
420,NFO,58412,50,NIFTY,NIFTY23FEB23P17400,23-FEB-2023,OPTIDX,PE,17400.0,0.05,
421,NFO,58411,50,NIFTY,NIFTY23FEB23C17400,23-FEB-2023,OPTIDX,CE,17400.0,0.05,
422,NFO,58408,50,NIFTY,NIFTY23FEB23P17350,23-FEB-2023,OPTIDX,PE,17350.0,0.05,
423,NFO,58406,50,NIFTY,NIFTY23FEB23C17350,23-FEB-2023,OPTIDX,CE,17350.0,0.05,
424,NFO,58405,50,NIFTY,NIFTY23FEB23P17300,23-FEB-2023,OPTIDX,PE,17300.0,0.05,
425,NFO,58400,50,NIFTY,NIFTY23FEB23C17300,23-FEB-2023,OPTIDX,CE,17300.0,0.05,
426,NFO,58397,50,NIFTY,NIFTY23FEB23P17250,23-FEB-2023,OPTIDX,PE,17250.0,0.05,
427,NFO,58392,50,NIFTY,NIFTY23FEB23C17250,23-FEB-2023,OPTIDX,CE,17250.0,0.05,
428,NFO,58391,50,NIFTY,NIFTY23FEB23P17200,23-FEB-2023,OPTIDX,PE,17200.0,0.05,
429,NFO,58385,50,NIFTY,NIFTY23FEB23C17200,23-FEB-2023,OPTIDX,CE,17200.0,0.05,
430,NFO,58384,50,NIFTY,NIFTY23FEB23P17150,23-FEB-2023,OPTIDX,PE,17150.0,0.05,
431,NFO,58383,50,NIFTY,NIFTY23FEB23C17150,23-FEB-2023,OPTIDX,CE,17150.0,0.05,
432,NFO,58382,50,NIFTY,NIFTY23FEB23P17100,23-FEB-2023,OPTIDX,PE,17100.0,0.05,
433,NFO,58381,50,NIFTY,NIFTY23FEB23C17100,23-FEB-2023,OPTIDX,CE,17100.0,0.05,
434,NFO,58380,50,NIFTY,NIFTY23FEB23P17050,23-FEB-2023,OPTIDX,PE,17050.0,0.05,
435,NFO,58379,50,NIFTY,NIFTY23FEB23C17050,23-FEB-2023,OPTIDX,CE,17050.0,0.05,
436,NFO,58378,50,NIFTY,NIFTY23FEB23P17000,23-FEB-2023,OPTIDX,PE,17000.0,0.05,
437,NFO,58377,50,NIFTY,NIFTY23FEB23C17000,23-FEB-2023,OPTIDX,CE,17000.0,0.05,
438,NFO,58376,50,NIFTY,NIFTY23FEB23P16950,23-FEB-2023,OPTIDX,PE,16950.0,0.05,
439,NFO,58373,50,NIFTY,NIFTY23FEB23C16950,23-FEB-2023,OPTIDX,CE,16950.0,0.05,
440,NFO,58372,50,NIFTY,NIFTY23FEB23P16900,23-FEB-2023,OPTIDX,PE,16900.0,0.05,
441,NFO,58371,50,NIFTY,NIFTY23FEB23C16900,23-FEB-2023,OPTIDX,CE,16900.0,0.05,
442,NFO,58368,50,NIFTY,NIFTY23FEB23P16850,23-FEB-2023,OPTIDX,PE,16850.0,0.05,
443,NFO,58367,50,NIFTY,NIFTY23FEB23C16850,23-FEB-2023,OPTIDX,CE,16850.0,0.05,
444,NFO,58366,50,NIFTY,NIFTY23FEB23P16800,23-FEB-2023,OPTIDX,PE,16800.0,0.05,
445,NFO,58365,50,NIFTY,NIFTY23FEB23C16800,23-FEB-2023,OPTIDX,CE,16800.0,0.05,
446,NFO,58362,50,NIFTY,NIFTY23FEB23P16750,23-FEB-2023,OPTIDX,PE,16750.0,0.05,
447,NFO,58361,50,NIFTY,NIFTY23FEB23C16750,23-FEB-2023,OPTIDX,CE,16750.0,0.05,
448,NFO,58360,50,NIFTY,NIFTY23FEB23P16700,23-FEB-2023,OPTIDX,PE,16700.0,0.05,
449,NFO,58359,50,NIFTY,NIFTY23FEB23C16700,23-FEB-2023,OPTIDX,CE,16700.0,0.05,
450,NFO,58351,50,NIFTY,NIFTY23FEB23P16650,23-FEB-2023,OPTIDX,PE,16650.0,0.05,
451,NFO,58350,50,NIFTY,NIFTY23FEB23C16650,23-FEB-2023,OPTIDX,CE,16650.0,0.05,
452,NFO,58349,50,NIFTY,NIFTY23FEB23P16600,23-FEB-2023,OPTIDX,PE,16600.0,0.05,
453,NFO,58347,50,NIFTY,NIFTY23FEB23C16600,23-FEB-2023,OPTIDX,CE,16600.0,0.05,
454,NFO,58341,50,NIFTY,NIFTY23FEB23P16550,23-FEB-2023,OPTIDX,PE,16550.0,0.05,
